"name","username","time","timestamp","text"
"Pope Boniface X","@BonifaceXPope","Oct 17, 2019 7:51 AM","1571295064","
  Jesus never lived with unbelievers like ANTIPOPE Francis wants.  He spoke to them about truth, commanding that they repent.  Many didn't listen, and He said ""And you Capernaum, will go down to hell!"" For they had received greater miracles than Sodom and did not repent.  @pontifex
"
"Pope Boniface X","@BonifaceXPope","Oct 17, 2019 7:47 AM","1571294877","
  Apostate Antipope Francis declared that we must open ourselves up to ""new ways"" to speak to pagans, and even to live with them.  Not only would such occasion of sin be dangerous for Catholics, but the gospel is always the same- be baptized and repent or go to hell. @Pontifex
"
"Pope Boniface X","@BonifaceXPope","Oct 17, 2019 7:41 AM","1571294515","
  That gateway into the Ark is holy baptism.
"
"Ashel Boniface","@boniface_ashel","Oct 17, 2019 7:34 AM","1571294080","
  washasikia
"
"Boniface Ugochukwu","@BonifaceUgochu1","Oct 17, 2019 7:34 AM","1571294059","
  @iam_Davidopic.twitter.com/P5kVEDNXuw
"
"Alain Boniface","@AlainBoniface","Oct 17, 2019 7:34 AM","1571294040","
  @KashauriM est devenu politique 
Halte à la politisation 
"
"Boniface","@boniface14","Oct 17, 2019 7:31 AM","1571293862","
  Thanks to @tracy_codes for making this photo available freely on @unsplash https://unsplash.com/photos/YSkuPlvE4nc?utm_source=twitter&utm_medium=referral&utm_content=creditShareLink …
"
"Eben Mshana(travel with eben 🚙 🛤️ 🛥️ ✈️)","@Ayorams1","Oct 17, 2019 7:30 AM","1571293840","
  Aina haja ya kuongeza volume
"
"Eben Mshana(travel with eben 🚙 🛤️ 🛥️ ✈️)","@Ayorams1","Oct 17, 2019 7:29 AM","1571293795","
  Volume inatoshaaapo volume 1
"
"VICTOR J.M","@ChessyVee","Oct 17, 2019 7:29 AM","1571293781","
  Imeisha hiyo 
"
"Ashel Boniface","@boniface_ashel","Oct 17, 2019 7:28 AM","1571293703","
  @ChessyVee una lolote la kuongezea?
"
"Heavenz","@Osmond_Boniface","Oct 17, 2019 7:27 AM","1571293642","
  https://www.facebook.com/100001759835251/posts/2371968569538448/ …
"
"dantorish","@dantorish1","Oct 17, 2019 7:27 AM","1571293630","
  All 2017 Starehe contenders were academically dimwits, including you, Boniface Mwangi
"
"Ashel Boniface","@boniface_ashel","Oct 17, 2019 7:26 AM","1571293568","
  https://twitter.com/EdMmuni/status/1184716830151204865 …
"
"Eben Mshana(travel with eben 🚙 🛤️ 🛥️ ✈️)","@Ayorams1","Oct 17, 2019 7:24 AM","1571293492","
  Sasa acha waendelee kujiita brown skin girl kama ndoa ni location tutaoaa
"
"Ashel Boniface","@boniface_ashel","Oct 17, 2019 7:23 AM","1571293422","
  hahahahaha
"
"Ashel Boniface","@boniface_ashel","Oct 17, 2019 7:22 AM","1571293353","
  vitisho sio??https://twitter.com/fazoboya_/status/1184571103571787779 …
"
"Amadi Boniface Divine Cbn","@AmadiCbn","Oct 17, 2019 7:21 AM","1571293319","
  #30bgmoneyrun OBO bless ur boy nah 
09030112312pic.twitter.com/G1l9TW1dKJ
"
"Amadi Boniface Divine Cbn","@AmadiCbn","Oct 17, 2019 7:20 AM","1571293204","
  https://twitter.com/30bgmoneyrun/status/1184353225828438016 …pic.twitter.com/Iu98Q74zWv
"
"boniface","@achangabonny","Oct 17, 2019 7:19 AM","1571293166","
  Top boy
"
"Pastor.boniface irimaso","@EIrimaso","Oct 17, 2019 7:16 AM","1571292984","
  @PastorMattHagee hello prz jesus
"
"D A R E X 😎","@chiefzaddy2","Oct 17, 2019 7:15 AM","1571292916","
  Wetin Boniface no go see for cold room
"
"BonnieBN","@NdumuBoniface","Oct 17, 2019 7:14 AM","1571292874","
  Amen
"
"Amadi Boniface Divine Cbn","@AmadiCbn","Oct 17, 2019 7:13 AM","1571292821","
  09030112212
Amadi Boniface
2110724485
UBA.
OBO touch my life abeg.
My sisters wedding is in 2days time and I don't have up to 3k in my account am confuse pls help me. THANK YOU.... pic.twitter.com/QQgADk1C8w
"
"Umeme Limited 🇺🇬","@UmemeLtd","Oct 17, 2019 7:12 AM","1571292776","
  We regret that Boniface. The line faulted. Works are in progress to ensure restoration at the earliest. KS
"
"Amadi Boniface Divine Cbn","@AmadiCbn","Oct 17, 2019 7:06 AM","1571292366","
  09030112312
Amadi Boniface
2110724485
UBA
"
"VICTOR J.M","@ChessyVee","Oct 17, 2019 7:05 AM","1571292359","
  Naam bro
"
"Ashel Boniface","@boniface_ashel","Oct 17, 2019 7:05 AM","1571292319","
  brohttps://twitter.com/ChessyVee/status/1184708285900955648 …
"
"Kaka wa Taifa","@EdMmuni","Oct 17, 2019 7:05 AM","1571292304","
  Suppa mzeiyah
"
"paakow abakah","@BonifaceEkow","Oct 17, 2019 6:59 AM","1571291972","
  No comment. Don't wanna be a player hater.
"
"Amadi Boniface Divine Cbn","@AmadiCbn","Oct 17, 2019 6:59 AM","1571291956","
  OBO show me love nah....pic.twitter.com/hUr14EQpwI
"
"Boniface Melly","@BonifaceMelly","Oct 17, 2019 6:54 AM","1571291661","
  Yes our next president
"
"BonifaceRimui","@RimuiBoniface","Oct 17, 2019 6:52 AM","1571291542","
  James 1
2Consider it pure joy, my brothers and sisters,[a]whenever you face trials of many kinds, bcz you know that the testing of your faith produces perseverance. Let perseverance finish its work so that you may be mature and complete, not lacking anything
#ThursdayMotivation
"
"Boniface","@boniface14","Oct 17, 2019 6:48 AM","1571291338","
  @UmemeLtd it's been more than 24hrs no power on kulambiro ring road. How d u guys think we live?
"
"Christen Boniface","@christencb95","Oct 17, 2019 6:44 AM","1571291094","
  I woke up cos it hurt and I'm sleepy and I keep yawning but it hurts when I open my mouth much so all my yawns are disappointing cos I don't wanna open my mouth wide 
"
"paakow abakah","@BonifaceEkow","Oct 17, 2019 6:39 AM","1571290779","
  Get a husband
"
"Christen Boniface","@christencb95","Oct 17, 2019 6:37 AM","1571290624","
  My face hurts... who has to try got and emergency dentist appointment in the morning!
"
"Alain Boniface","@AlainBoniface","Oct 17, 2019 6:26 AM","1571289997","
  @BenitaNtumba @DieuWedi1 @Bibishe6 @BukasaKabongo @BukasaEmmanuel2  botalela nga likamboyo https://twitter.com/KashauriM/status/1184453476518109190?s=19 …
"
"Alain Boniface","@AlainBoniface","Oct 17, 2019 6:25 AM","1571289904","
   il n'a jamais été ni élu ni même pas kasaien.
C'est le sort d'un vipère qui a sauvagement souffert la province.
"
"Boniface Onovo","@BonifaceOnovo","Oct 17, 2019 6:24 AM","1571289884","
  This is disheartening...God help our nation.
"
"Alain Boniface","@AlainBoniface","Oct 17, 2019 6:21 AM","1571289671","
   bako yanga noix
"
"Alain Boniface","@AlainBoniface","Oct 17, 2019 6:18 AM","1571289538","
  Un Sénégalais 
"
"Alain Boniface","@AlainBoniface","Oct 17, 2019 6:17 AM","1571289433","
  Ce qui vous manque c'est la tête, vous êtes inconscient et irresponsable.
Prière d'utiliser votre tête svp.
"
"Alain Boniface","@AlainBoniface","Oct 17, 2019 6:15 AM","1571289332","
  Amen!
Si je dis ""amen"" c'est pour prouver que, ceque vous avez tweeté est une évangile.
Pas question de discuter là dessus.
Que l'Éternel soit loué car il est le maître des temps et circonstances.
"
"St. Boniface Riels","@rielsMMJHL","Oct 17, 2019 6:11 AM","1571289075","
  @rielsMMJHL fall to the PV Twisters 5-1 Tonight on Home ice. Riels were outshot 46-32. Both teams went 1/6 on the PowerPlay. https://www.mmjhl.ca/box.php?game_id=3782 … 

Next game is on Monday Oct. 21st at #NotreDameArena as the Riels host the Charleswood Hawks. #StB
"
"Boniface Mwangi","@mjollydam","Oct 17, 2019 6:07 AM","1571288848","
  My number 0717410573
"
"Boniface Mwangi","@mjollydam","Oct 17, 2019 6:05 AM","1571288706","
  Looking for a job
Am social media expert
I have :
supervisory ability
Editorial skills
Writing skills
Radio production
TV production
News writing &reporting
Publishing
Computer skills

I have bachelor degree in communication & journalism
#Thikaroad
#muthaiga
"
"Boniface maingi","@bonfacemaingi4","Oct 17, 2019 6:03 AM","1571288613","
  Just posted a photo https://www.instagram.com/p/B3tPbDjjRBNNSXstAE0OIrqJW0shm-BrXE1l7M0/?igshid=fn4s6d8lrwwk …
"
"Davou Boniface Yeshua","@YeshuaDavou","Oct 17, 2019 5:58 AM","1571288286","
  I'm speach less, what could have caused it my sister
"
"Boniface Munene","@munene_boniface","Oct 17, 2019 5:52 AM","1571287974","
  Arsene wenger or mourinho
"
"BonTrek safaris.","@BonifaceKaran17","Oct 17, 2019 5:42 AM","1571287326","
  What happened here? Oooh my good gracious lord
"
"bloggingpot.com","@BonifaceKisina","Oct 17, 2019 5:36 AM","1571286969","
  https://bloggingpot.com/self-hosted-wordpress-blog-cost/ …
"
"Sof Schirtz","@Sof57","Oct 17, 2019 5:35 AM","1571286958","
  Oh ben mince, le monsieur imhotep m'a bloquée...tant pis, je n'aurai pas l'éventuelle suite de l'histoire 
"
"Boniface Kigongo","@BonifaceKigongo","Oct 17, 2019 5:31 AM","1571286717","
  Ushauri mzuri, lakini uchaguz utakuwa na changamoto Sana hapo ktk usimamiz
"
"Boniface Kigongo","@BonifaceKigongo","Oct 17, 2019 5:30 AM","1571286609","
  Fact
"
"Boniface Kigongo","@BonifaceKigongo","Oct 17, 2019 5:29 AM","1571286559","
  Watu wabaya
"
"Boniface Kigongo","@BonifaceKigongo","Oct 17, 2019 5:28 AM","1571286504","
  Hahahhha
"
"Alexandre Boniface","@bonifasbelgason","Oct 17, 2019 5:28 AM","1571286501","
  Si se de vwazen an wanvi pale la ou met bay vag
"
"Boniface Baraka","@BonifaceBaraka","Oct 17, 2019 5:28 AM","1571286497","
  mwamvuli
"
"NPC News Bot","@NewsFromNPC","Oct 17, 2019 5:27 AM","1571286449","
  'My childhood?' says Boniface. 'Same as anyone who found a gnome shaman in their bed.'
"
"BonnieBN","@NdumuBoniface","Oct 17, 2019 5:24 AM","1571286277","
  
"
"BonnieBN","@NdumuBoniface","Oct 17, 2019 5:24 AM","1571286245","
  Amen
"
"Alexandre Boniface","@bonifasbelgason","Oct 17, 2019 5:23 AM","1571286236","
  Poukisa yo pat ret lekol??
"
"Ranx Eros","@Ranxeros7","Oct 17, 2019 5:21 AM","1571286108","
  le+ souvent personnelles, Tt péter c'est la bonne occaz de se défouler. Jamais ces casseurs ne sont impliqués ds des mvts en faveur des défavorisés, pr poser des actes constructifs sur leurs pseudo-revendications. Ils ne sont là QUE pr casser. Alors arrête d'excuser l'inexcusable
"
"Boniface Baraka","@BonifaceBaraka","Oct 17, 2019 5:21 AM","1571286073","
  uko sahihi yani jamaa jamaa wanakulimit utukie MB 500 tu kwa siku..
"
"Ande John","@Juntwa2010","Oct 17, 2019 5:20 AM","1571286006","
  Viwanja vya Majengo Shuleni, leo 17 Oktoba, kuanzia saa 8 mchana. Kesho 18 Oktoba. Njoo kutana na Muujiza wako. Apostle Boniface Mwamposa yupo hapa! @ Kilimanjaro moshi https://www.instagram.com/p/B3tKLzBHshi/?igshid=1f1f3cj8pfr8v …
"
"Ranx Eros","@Ranxeros7","Oct 17, 2019 5:18 AM","1571285903","
  Je découvre à retard cette discut, tant pis. Tu racontes vraiment n'importe-quoi. Ces gens qui cassent tt n'en ont rien à faire des pauvres, tu crois qu'ils sont ds la rue à cause des miséreux? Réveille-toi, casser est un exutoire pr défouler des frustrations le + souvent [...]
"
"Bill Boniface","@boniface_bill","Oct 17, 2019 5:17 AM","1571285858","
  No you usually back the traitor
"
"Bill Boniface","@boniface_bill","Oct 17, 2019 5:16 AM","1571285788","
  Like the bank that had tax returns....hmmmm
"
"Bill Boniface","@boniface_bill","Oct 17, 2019 5:15 AM","1571285742","
  He dumbed down fabricate 
"
"Davou Boniface Yeshua","@YeshuaDavou","Oct 17, 2019 5:07 AM","1571285250","
  I got a revelation of Isaiah 7:22 yesterday, meaning the spirit is one thanks for the encouragement
"
"Christian BONIFACE","@bonifacech","Oct 17, 2019 4:55 AM","1571284531","
  Merci. Je participe avec plaisir #carrecroix
"
"Boniface Wanyoike","@Bonniew86","Oct 17, 2019 4:54 AM","1571284477","
  Ha ha hilarious
"
"Christian BONIFACE","@bonifacech","Oct 17, 2019 4:53 AM","1571284432","
  Merci. Je participe avec plaisir #SiJetaisSorceleur
"
"George™ 🇰🇪","@RealNjeru","Oct 17, 2019 4:50 AM","1571284246","
  Boniface Mwangi is equally, useless. All bark without bite. He can do very well at cityhall.
"
"BonTrek safaris.","@BonifaceKaran17","Oct 17, 2019 4:46 AM","1571283999","
  May God hear this n change my life now n forever more. Aaamen
"
"BonTrek safaris.","@BonifaceKaran17","Oct 17, 2019 4:43 AM","1571283808","
  I’m hear
"
"BonTrek safaris.","@BonifaceKaran17","Oct 17, 2019 4:40 AM","1571283644","
  Aaamen. The best thing to hear this morning. May it be so in Jesus name.
"
"Ashel Boniface","@boniface_ashel","Oct 17, 2019 4:39 AM","1571283599","
  hahaha mi nshapata bwana bado ww tuu
"
"Ashel Boniface","@boniface_ashel","Oct 17, 2019 4:38 AM","1571283524","
  we are waiting....
"
"Boniface John Mhando","@bjmhando","Oct 17, 2019 4:36 AM","1571283379","
  Tupe original
"
